,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount
5725,3042,2,2006,2005,AH,AH.100,AH.100.0,D,C,A,?,?,D,?,B,B,A,B,D,5,3.2953467000000005,1.6910638,1.4906267,1.7540361,2.7395308,2.2694321,1.2149836999999999,0.9781983,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5726,3042,3,2005,2005,AH,AH.100,AH.100.0,D,C,A,?,?,D,?,B,B,A,B,B,5,3.2953467000000005,1.6910638,1.4906267,1.7540361,2.7395308,2.2694321,1.2149836999999999,0.9781983,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5727,3042,3,2006,1995,W,W.28,W.28.4,I,?,C,?,?,F,?,A,B,A,B,D,2,-1.4934998,-1.1101013000000002,-1.4019151,-1.0367243,-2.3333826,-0.7320443,0.8340678,-0.5085715999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5728,3042,4,2006,2006,AU,AU.14,AU.14.1,B,A,A,A,A,B,C,A,B,B,A,B,2,-0.1436235,-0.2974176,-0.38374040000000004,-0.2756079,0.06926339999999999,-0.6852558000000001,-0.5912954,-0.163872,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5729,3044,1,2005,2004,X,X.45,X.45.8,B,C,A,A,A,D,C,A,B,A,A,E,4,-0.28021820000000003,-0.5567847,0.2179083,-0.6138819000000001,0.3904091,-0.3284942,-0.8124724,-0.216928,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5730,3044,1,2006,2004,X,X.45,X.45.8,B,C,A,A,A,D,C,A,B,B,B,C,4,-0.28021820000000003,-0.5567847,0.2179083,-0.6138819000000001,0.3904091,-0.3284942,-0.8124724,-0.216928,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5731,3044,2,2005,1992,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,B,A,E,5,0.4429298,0.048405199999999995,1.0972409,0.3163716,0.176312,0.1230139,0.9446563,-0.8224220999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5732,3044,2,2006,1992,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,A,D,5,0.4429298,0.048405199999999995,1.0972409,0.3163716,0.176312,0.1230139,0.9446563,-0.8224220999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5733,3045,1,2005,2000,BH,BH.29,BH.29.5,I,C,A,?,?,B,?,A,B,A,A,E,4,-0.3766379,-0.2455442,-1.2399328,-0.3094353,-0.5968167,0.2610397,0.6128906999999999,0.8203431000000001,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5734,3045,2,2005,1988,K,K.7,K.7.4,B,?,D,A,A,C,C,A,B,A,A,B,2,-0.7703518,-1.2484305,-1.0779504999999998,-0.9521559000000002,-0.5373453,-1.0326598,-1.0582247,-0.9681344999999999,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5735,3046,1,2005,2003,BH,BH.11,BH.11.1,C,C,F,C,A,C,B,A,B,A,A,C,2,-0.8989113999999999,-0.8161519,-0.7308454000000001,-0.7491915,-0.8525439,-0.5729637,-1.2179636999999999,0.2728277,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5736,3046,1,2006,2003,BH,BH.11,BH.11.1,C,C,F,C,A,C,B,A,B,A,F,D,2,-0.8989113999999999,-0.8161519,-0.7308454000000001,-0.7491915,-0.8525439,-0.5729637,-1.2179636999999999,0.2728277,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5737,3047,1,2005,1998,AJ,AJ.129,AJ.129.0,G,?,A,A,C,D,A,A,B,A,F,D,4,0.7000491,0.2213167,0.7732763,0.1472346,0.5985590999999999,0.14406870000000002,0.6497535,-0.5243243000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
5738,3047,1,2006,1997,Y,Y.32,Y.32.1,B,?,A,A,A,D,C,B,B,A,E,B,4,-0.3605679,-0.5567847,0.10220660000000001,-0.5293134,0.5807177,-0.26532990000000006,-0.923061,-0.651768,M,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
5739,3047,2,2005,1997,Y,Y.32,Y.32.1,B,?,A,A,A,D,C,B,B,A,A,D,4,-0.3605679,-0.5567847,0.10220660000000001,-0.5293134,0.5807177,-0.26532990000000006,-0.923061,-0.651768,M,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
5740,3047,2,2006,1999,Y,Y.32,Y.32.1,B,C,A,A,A,D,C,B,B,A,C,D,4,-0.3605679,-0.6432405,0.10220660000000001,-0.5293134,0.5807177,-0.296912,-0.923061,-0.2910969,M,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
5741,3048,1,2006,2005,BG,BG.19,BG.19.0,C,C,B,C,B,C,B,A,A,B,A,C,4,-1.3569051,0.9129624,-0.2680387,0.8237825999999999,-1.2569496999999998,-0.9075008,-1.4637159,2.6371539,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5742,3048,2,2005,2005,BG,BG.19,BG.19.0,C,C,B,C,B,C,B,A,A,A,B,D,4,-1.3569051,0.9129624,-0.2680387,0.8237825999999999,-1.2569496999999998,-0.9075008,-1.4637159,2.6371539,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5743,3049,1,2005,1995,W,W.3,W.3.3,I,?,E,?,?,C,?,A,B,B,C,C,4,-0.8507016,-0.12450619999999998,-1.0085294,-0.0219024,-1.4413111,-0.7706447,0.1459614,-0.4732374,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5744,3049,1,2006,1997,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,A,A,B,4,-0.039168800000000004,0.3077724,-0.43002109999999993,0.23180309999999998,-0.15672809999999998,0.41193230000000003,0.5023022,0.0188155,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5745,3049,2,2005,1997,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,B,B,B,4,-0.039168800000000004,0.3077724,-0.43002109999999993,0.23180309999999998,-0.15672809999999998,0.41193230000000003,0.5023022,0.0188155,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5746,3049,2,2006,1998,BO,BO.44,BO.44.2,D,?,A,?,?,D,?,A,B,B,A,E,5,2.1463451,0.740051,1.6757493000000003,0.6546456,1.9604551,1.2786876,1.0921077,-0.41657150000000004,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5747,3052,2,2005,1994,K,K.57,K.57.1,D,?,C,?,?,C,?,A,B,A,A,C,2,0.764329,-1.2311393,-1.2862133999999998,-1.2735162,0.1168405,-0.6829164000000001,-0.2103794,-0.976886,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5748,3052,2,2006,1994,K,K.57,K.57.1,D,?,C,?,?,C,?,A,B,B,B,E,2,0.764329,-1.2311393,-1.2862133999999998,-1.2735162,0.1168405,-0.6829164000000001,-0.2103794,-0.976886,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5749,3052,3,2006,2006,AU,AU.77,AU.77.0,I,C,F,?,?,B,?,A,A,B,A,E,4,-0.4569876,1.345241,0.17162760000000002,1.2466251,-0.7395480999999999,0.6587411999999999,1.0675324,-0.1693417,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5750,3055,3,2006,2006,L,L.20,L.20.1,B,C,A,A,A,B,C,B,A,B,B,D,2,0.025111,-0.34929109999999997,-0.33745970000000003,-0.24178049999999998,-0.1210452,-0.1951473,-0.7018839,-0.3296035,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5751,3056,1,2005,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,A,B,D,4,-0.6176872,-0.2974176,-0.38374040000000004,-0.3601764,-0.7811781999999999,-0.09689160000000001,0.8217800999999999,-0.37018850000000003,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5752,3056,1,2006,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,B,B,E,4,-0.6176872,-0.2974176,-0.38374040000000004,-0.3601764,-0.7811781999999999,-0.09689160000000001,0.8217800999999999,-0.37018850000000003,B,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
5753,3056,2,2006,2006,AJ,AJ.55,AJ.55.1,D,C,A,?,?,D,?,A,B,A,A,D,5,1.1259028999999998,1.0858738000000001,1.5831879,1.8386046000000003,1.1932735,1.6576737000000001,1.5836121,0.41263279999999997,B,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
5754,3057,3,2006,2004,X,X.45,X.45.10,B,C,A,A,A,D,C,A,B,A,A,D,4,-0.28021820000000003,0.2213167,0.2179083,0.1472346,0.3904091,-0.3284942,-0.8124724,-0.216928,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5755,3059,2,2005,1994,AR,AR.35,AR.35.0,G,?,E,A,C,D,A,A,B,A,A,D,4,-0.12755360000000002,-0.5567847,-0.036635400000000005,-0.6138819000000001,-0.9120153,0.1850086,0.6620411,-0.5150258,L,3.1977898999999996,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5756,3061,2,2005,2004,K,K.63,K.63.3,I,C,F,?,?,D,?,C,A,A,A,E,5,0.4911397,0.9129624,1.374925,0.8237825999999999,0.7591319999999999,1.9688166,1.3870103,1.399364,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5757,3061,2,2006,2004,K,K.63,K.63.3,I,C,F,?,?,D,?,C,A,A,B,B,5,0.4911397,0.9129624,1.374925,0.8237825999999999,0.7591319999999999,1.9688166,1.3870103,1.399364,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5758,3062,1,2005,2000,BH,BH.18,BH.18.5,B,C,F,A,A,B,C,A,B,B,A,D,2,-0.6658970999999999,-0.8161519,-0.8234068000000001,-0.6307956,-0.1983581,-0.7144986,-0.8616229,-0.5591115,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5759,3062,1,2006,2000,BH,BH.18,BH.18.5,B,C,F,A,A,B,C,A,B,B,A,C,2,-0.6658970999999999,-0.8161519,-0.8234068000000001,-0.6307956,-0.1983581,-0.7144986,-0.8616229,-0.5591115,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5760,3062,2,2005,2004,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,B,A,B,4,-0.8587365,0.048405199999999995,0.24104859999999997,-0.0219024,-0.4719267,-0.34720959999999995,-1.1811008,-0.49861679999999997,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5761,3062,2,2006,2004,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,B,A,C,4,-0.8587365,0.048405199999999995,0.24104859999999997,-0.0219024,-0.4719267,-0.34720959999999995,-1.1811008,-0.49861679999999997,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5762,3063,1,2005,2003,BH,BH.29,BH.29.2,I,C,A,?,?,B,?,A,B,A,B,B,4,-0.3766379,-0.3838733,-1.2399328,0.3163716,-0.5968167,0.2902825,0.6128906999999999,0.9810424999999999,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5763,3063,1,2006,2003,BH,BH.29,BH.29.2,I,C,A,?,?,B,?,A,B,A,A,B,4,-0.3766379,-0.3838733,-1.2399328,0.3163716,-0.5968167,0.2902825,0.6128906999999999,0.9810424999999999,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5764,3064,1,2005,1999,W,W.3,W.3.3,I,A,A,?,?,C,?,A,B,A,A,B,4,-0.8507016,-0.107215,-0.6151437,0.06266609999999999,-1.4056282,-0.6139034999999999,0.13367379999999998,-0.1351015,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5765,3064,1,2006,1999,W,W.3,W.3.3,I,A,A,?,?,C,?,A,B,A,A,B,4,-0.8507016,-0.107215,-0.6151437,0.06266609999999999,-1.4056282,-0.6139034999999999,0.13367379999999998,-0.1351015,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5766,3064,2,2005,1985,BO,BO.1,BO.1.1,I,?,C,?,?,B,?,A,B,A,F,B,5,-0.4810925999999999,-0.9890633,1.72203,-0.8675874,-0.3886667,0.45170249999999995,0.8586429,-1.3599828,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5767,3065,2,2006,2006,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,A,B,C,5,2.130275,1.0858738000000001,1.5831879,1.8386046000000003,1.9545078000000002,2.2097769,1.6327626,1.2150357,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5768,3066,1,2005,1997,AU,AU.49,AU.49.0,D,?,E,?,?,C,?,A,B,A,F,D,2,-0.6176872,-0.9198987,-1.6333183999999998,-0.9690694999999999,-0.983381,-0.8993128,-0.0875033,-0.8132331,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5769,3066,1,2006,1993,AU,AU.2,AU.2.1,F,?,D,C,A,C,?,A,B,A,B,D,2,-1.1721006999999999,-0.5567847,-1.2862133999999998,-0.6138819000000001,-0.7811781999999999,-1.0385083000000002,-1.4637159,-0.2617794,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5770,3066,2,2005,1995,BW,BW.3,BW.3.0,D,?,E,?,?,D,?,A,B,A,A,C,4,0.4429298,-0.5567847,1.0972409,-0.5293134,0.176312,0.2832642,0.9692315,-0.7923388000000001,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5771,3066,2,2006,2006,AU,AU.25,AU.25.0,D,C,F,?,?,C,?,A,B,B,A,C,4,1.1178678999999998,1.345241,0.17162760000000002,1.2466251,0.8542863000000002,0.7698636999999999,0.9077934000000001,-0.0435389,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5772,3066,3,2005,1993,AU,AU.2,AU.2.1,F,?,D,C,A,C,?,A,B,A,A,B,2,-1.1721006999999999,-0.5567847,-1.2862133999999998,-0.6138819000000001,-0.7811781999999999,-1.0385083000000002,-1.4637159,-0.2617794,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5773,3066,4,2005,1995,BW,BW.3,BW.3.0,D,?,E,?,?,D,?,A,B,B,E,D,4,0.4429298,-0.5567847,1.0972409,-0.5293134,0.176312,0.2832642,0.9692315,-0.7923388000000001,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5774,3066,5,2005,2006,AU,AU.25,AU.25.0,D,C,F,?,?,C,?,A,B,B,F,B,4,1.1178678999999998,1.345241,0.17162760000000002,1.2466251,0.8542863000000002,0.7698636999999999,0.9077934000000001,-0.0435389,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5775,3067,1,2005,2000,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,A,A,E,2,-0.7221419,-1.3348862,-1.193652,-1.3749983000000001,-0.9655396,-1.1964192,-0.7878972,-0.9137658000000001,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5776,3067,1,2006,2000,X,X.24,X.24.1,B,C,A,A,A,C,C,A,B,B,A,D,2,-0.7221419,-1.3348862,-1.193652,-1.3749983000000001,-0.9655396,-1.1964192,-0.7878972,-0.9137658000000001,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5777,3067,2,2005,2003,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,F,4,2.130275,0.06569639999999999,1.6757493000000003,0.181062,2.043715,0.7452998000000001,1.2395589,0.032489699999999996,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5778,3067,2,2006,2003,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,E,4,2.130275,0.06569639999999999,1.6757493000000003,0.181062,2.043715,0.7452998000000001,1.2395589,0.032489699999999996,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5779,3067,3,2005,2003,Y,Y.10,Y.10.0,B,C,A,A,A,C,C,B,B,A,B,C,2,-0.6337571999999999,-0.8161519,-0.9622487,-0.8675874,-0.608711,-1.0654117,-0.984499,-0.7638965,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5780,3067,3,2006,2003,Y,Y.10,Y.10.0,B,C,A,A,A,C,C,B,B,B,E,C,2,-0.6337571999999999,-0.8161519,-0.9622487,-0.8675874,-0.608711,-1.0654117,-0.984499,-0.7638965,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5781,3068,1,2005,2003,AO,AO.20,AO.20.2,I,C,A,?,?,C,?,A,B,B,A,E,2,-0.8507016,-0.470329,-0.1291967,-0.5293134,-1.2985797,-0.1144373,1.3870103,-0.1742644,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5782,3068,1,2006,2003,AO,AO.20,AO.20.2,I,C,A,?,?,C,?,A,B,A,A,B,2,-0.8507016,-0.470329,-0.1291967,-0.5293134,-1.2985797,-0.1144373,1.3870103,-0.1742644,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5783,3068,2,2005,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,B,C,4,0.6357693,0.2213167,1.6757493000000003,0.3163716,0.9375462999999999,0.4715876,1.2272713,-0.3296035,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5784,3068,2,2006,2002,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,A,B,4,0.6357693,0.2213167,1.6757493000000003,0.3163716,0.9375462999999999,0.4715876,1.2272713,-0.3296035,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5785,3068,3,2006,2006,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,B,A,D,5,2.130275,0.6535951999999999,1.5831879,0.8068689,1.9545078000000002,1.8588638,1.3255723,0.8677106,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5786,3069,1,2005,1997,L,L.14,L.14.0,C,?,A,B,A,B,?,B,B,B,D,C,4,-0.8748065,0.1348609,0.5650133,0.23180309999999998,0.2655191,-0.365925,-1.3162646,-0.48012920000000003,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5787,3069,1,2006,1997,L,L.14,L.14.0,C,?,A,B,A,B,?,B,B,A,C,D,4,-0.8748065,0.1348609,0.5650133,0.23180309999999998,0.2655191,-0.365925,-1.3162646,-0.48012920000000003,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5788,3069,2,2005,2006,AZ,AZ.1,AZ.1.2,I,C,B,?,?,B,?,B,A,A,A,E,4,-0.30432309999999996,1.0858738000000001,0.4261713,0.9929196,-0.07941519999999999,0.6645898,0.4531517,0.9207665999999999,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5789,3069,2,2006,2006,AZ,AZ.1,AZ.1.2,I,C,B,?,?,B,?,B,A,A,B,C,4,-0.30432309999999996,1.0858738000000001,0.4261713,0.9929196,-0.07941519999999999,0.6645898,0.4531517,0.9207665999999999,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5790,3069,3,2006,2005,BF,BF.29,BF.29.1,E,C,B,A,A,D,A,A,A,B,A,D,5,0.6438043000000001,2.6420767000000005,0.47245200000000004,2.5151525,0.3904091,0.6926628,-0.5298573000000001,0.8523955,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5791,3070,1,2005,1992,X,X.45,X.45.2,B,?,A,A,A,B,C,A,B,A,A,B,4,-0.4810925999999999,-0.9890633,-0.1986177,-0.7830189000000001,0.051421900000000006,-0.5788121999999999,-1.0582247,-0.6560343000000001,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5792,3070,1,2006,1992,X,X.45,X.45.2,B,?,A,A,A,B,C,A,B,A,E,D,4,-0.4810925999999999,-0.9890633,-0.1986177,-0.7830189000000001,0.051421900000000006,-0.5788121999999999,-1.0582247,-0.6560343000000001,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5793,3071,2,2005,2001,BW,BW.174,BW.174.0,I,A,A,?,?,C,?,B,B,A,E,D,2,-1.1560306999999999,-1.0409367,-1.1010908000000001,-1.0874654,-1.6970383000000002,-0.8431666999999999,0.35485079999999997,-0.5582363,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5794,3071,2,2006,2001,BW,BW.174,BW.174.0,I,A,A,?,?,C,?,B,B,A,A,B,2,-1.1560306999999999,-1.0409367,-1.1010908000000001,-1.0874654,-1.6970383000000002,-0.8431666999999999,0.35485079999999997,-0.5582363,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5795,3072,1,2005,2001,AU,AU.54,AU.54.3,G,B,A,A,C,D,A,A,B,A,A,B,4,0.017075999999999997,-0.2974176,0.6575747,-0.3601764,0.20604770000000003,0.4867938,0.18282420000000002,0.006125800000000001,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5796,3072,1,2006,2004,AU,AU.54,AU.54.1,G,C,B,A,C,E,A,A,B,A,F,D,4,0.9652033000000001,0.740051,1.2823636999999999,0.8237825999999999,0.7710263,0.4973212,0.8955058000000001,0.2414317,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5797,3072,3,2005,2004,AU,AU.54,AU.54.1,G,C,B,A,C,E,A,A,B,A,E,F,4,0.9652033000000001,0.740051,1.2823636999999999,0.8237825999999999,0.7710263,0.4973212,0.8955058000000001,0.2414317,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5798,3073,2,2006,1991,AU,AU.49,AU.49.0,D,?,C,?,?,C,?,A,B,B,B,B,2,-0.6176872,-0.9198987,-1.6333183999999998,-0.9690694999999999,-0.983381,-0.9847016,-0.0875033,-1.3382133999999999,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5799,3073,3,2006,2004,D,D.20,D.20.0,J,C,B,?,?,D,?,A,A,B,A,C,5,0.5473846,1.950431,1.8840123,1.8386046000000003,0.8840220999999999,2.488168,1.8539397000000002,2.89587,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5800,3073,4,2005,2004,D,D.20,D.20.0,J,C,B,?,?,D,?,A,A,B,A,D,5,0.5473846,1.950431,1.8840123,1.8386046000000003,0.8840220999999999,2.488168,1.8539397000000002,2.89587,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5801,3073,4,2006,2002,R,R.23,R.23.8,F,C,B,B,A,C,?,B,A,A,A,D,2,-1.051576,-0.6432405,-0.9622487,-0.6984504,-1.7862455000000002,-0.9273859,-0.45613159999999997,-0.6101983,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5802,3074,1,2005,2000,X,X.3,X.3.6,B,A,A,A,A,C,C,A,B,C,E,B,4,-0.44091769999999997,-0.2974176,-0.6845648,-0.3601764,-0.3886667,-0.9566286,-1.0090742,-0.4575941,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5803,3074,1,2006,2000,X,X.3,X.3.6,B,A,A,A,A,C,C,A,B,A,B,E,4,-0.44091769999999997,-0.2974176,-0.6845648,-0.3601764,-0.3886667,-0.9566286,-1.0090742,-0.4575941,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5804,3074,3,2005,2003,BW,BW.43,BW.43.0,I,C,F,?,?,E,?,A,B,A,A,B,5,1.447302,1.6910638,1.791451,1.5848991000000001,1.8177236,2.5115621,1.300997,1.3385412,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5805,3074,3,2006,2003,BW,BW.43,BW.43.0,I,C,F,?,?,E,?,A,B,B,A,C,5,1.447302,1.6910638,1.791451,1.5848991000000001,1.8177236,2.5115621,1.300997,1.3385412,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5806,3074,4,2006,2006,AJ,AJ.64,AJ.64.1,D,A,A,?,?,E,?,A,B,B,A,C,5,3.5524662000000005,0.8265066999999999,1.8145913,2.261447,3.2390909,2.7373164,1.8170768,0.6855701,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5807,3075,1,2005,2001,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,A,C,C,4,1.1178678999999998,0.2731901,-0.059775699999999994,0.3163716,0.8780749,0.6049345,0.9077934000000001,0.049992699999999994,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5808,3075,1,2006,2001,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,A,A,B,4,1.1178678999999998,0.2731901,-0.059775699999999994,0.3163716,0.8780749,0.6049345,0.9077934000000001,0.049992699999999994,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5809,3075,2,2005,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,A,B,C,4,0.386685,-0.7296961999999999,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938066999999999,-1.0519301,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5810,3075,2,2006,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,C,C,C,4,0.386685,-0.7296961999999999,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938066999999999,-1.0519301,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5811,3075,3,2006,1997,R,R.20,R.20.4,B,?,A,A,A,C,C,B,B,A,A,C,2,-1.1721006999999999,-1.2484305,-1.2399328,-1.2904298,-1.0547467,-1.1648370000000001,-0.8124724,-0.581756,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5812,3075,5,2006,1992,AJ,AJ.122,AJ.122.3,D,?,C,?,?,C,?,A,B,A,A,B,4,1.0455531,-0.9026076,-1.2167925,-0.7830189000000001,0.1525234,-0.5308541,0.2073995,-1.0144081,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5813,3075,6,2006,1987,K,K.13,K.13.8,F,?,C,C,A,C,?,A,B,A,A,E,2,-1.0114011,-1.2484305,-1.1010908000000001,-0.9521559000000002,-1.1439538999999999,-1.3227479,-1.5865921,-0.9632118000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5814,3077,1,2005,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,A,A,D,4,-0.6176872,-0.2974176,-0.38374040000000004,-0.3601764,-0.7811781999999999,-0.09689160000000001,0.8217800999999999,-0.37018850000000003,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
5815,3077,1,2006,2001,AU,AU.77,AU.77.0,I,A,A,?,?,B,?,A,B,B,A,B,4,-0.6176872,-0.2974176,-0.38374040000000004,-0.3601764,-0.7811781999999999,-0.09689160000000001,0.8217800999999999,-0.37018850000000003,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
